Name,Brand,Creative_Type,Performance_Tier,Campaign_ID,File_Size_KB,Created_Date,Days_Ago,Directory_Source,GitHub_Download_Link,GitHub_View_Link,File_Type,Quality_Priority,Notes
real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_BA-Image1_|_Copy3_|_Headline3_23857873909060505_thumbnail.jpg,TurnedThrones,image,,238578739090605,6.21,2025-06-24 22:17:54,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_BA-Image1_|_Copy3_|_Headline3_23857873909060505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_BA-Image1_|_Copy3_|_Headline3_23857873909060505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💛_Static:_BA-Image1_|_Copy3_|_Headline2_23857873908990505_thumbnail.jpg,TurnedThrones,image,,238578739089905,6.21,2025-06-24 22:17:53,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_BA-Image1_|_Copy3_|_Headline2_23857873908990505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_BA-Image1_|_Copy3_|_Headline2_23857873908990505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V1_|_Copy2_|_Headline2_23857873915950505_thumbnail.jpg,TurnedThrones,,,238578739159505,1.61,2025-06-24 22:17:52,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V1_|_Copy2_|_Headline2_23857873915950505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Pilot_V1_|_Copy2_|_Headline2_23857873915950505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸❤️️_Carousel:_BA-Images1_|_Copy3_|_Headline3_23857873887440505_thumbnail.jpg,TurnedThrones,image,,238578738874405,1.8,2025-06-24 22:17:51,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Carousel:_BA-Images1_|_Copy3_|_Headline3_23857873887440505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Carousel:_BA-Images1_|_Copy3_|_Headline3_23857873887440505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💛_Carousel:_BA-Images1_|_Copy3_|_Headline2_23857873887380505_thumbnail.jpg,TurnedThrones,image,,238578738873805,1.8,2025-06-24 22:17:50,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Carousel:_BA-Images1_|_Copy3_|_Headline2_23857873887380505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Carousel:_BA-Images1_|_Copy3_|_Headline2_23857873887380505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_Col-Image1_|_Copy3_|_Headline3_23857873887150505_image.jpg,TurnedThrones,image,,238578738871505,217.43,2025-06-24 22:17:49,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_Col-Image1_|_Copy3_|_Headline3_23857873887150505_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_Col-Image1_|_Copy3_|_Headline3_23857873887150505_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_HP-Image1_|_Copy3_|_Headline3_23857873891650505_image.jpg,TurnedThrones,image,,238578738916505,1125.61,2025-06-24 22:17:48,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_HP-Image1_|_Copy3_|_Headline3_23857873891650505_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸❤️️_Static:_HP-Image1_|_Copy3_|_Headline3_23857873891650505_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💛_Static:_HP-Image1_|_Copy3_|_Headline2_23857873912120505_image.jpg,TurnedThrones,image,,238578739121205,1125.61,2025-06-24 22:17:47,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_HP-Image1_|_Copy3_|_Headline2_23857873912120505_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_HP-Image1_|_Copy3_|_Headline2_23857873912120505_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💛_Static:_Col-Image1_|_Copy3_|_Headline2_23857873887460505_image.jpg,TurnedThrones,image,,238578738874605,217.43,2025-06-24 22:17:45,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_Col-Image1_|_Copy3_|_Headline2_23857873887460505_image.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💛_Static:_Col-Image1_|_Copy3_|_Headline2_23857873887460505_image.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy1_|_Headline1_23857873837540505_thumbnail.jpg,TurnedThrones,,,238578738375405,1.61,2025-06-24 22:17:44,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy1_|_Headline1_23857873837540505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy1_|_Headline1_23857873837540505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy3_|_Headline2_23858556991240505_thumbnail.jpg,TurnedThrones,,,238585569912405,1.71,2025-06-24 22:17:43,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy3_|_Headline2_23858556991240505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy3_|_Headline2_23858556991240505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy2_|_Headline1_23858557052370505_thumbnail.jpg,TurnedThrones,,,238585570523705,1.61,2025-06-24 22:17:42,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy2_|_Headline1_23858557052370505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V1_|_Copy2_|_Headline1_23858557052370505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy1_|_Headline1_23858557090230505_thumbnail.jpg,TurnedThrones,,,238585570902305,1.71,2025-06-24 22:17:41,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy1_|_Headline1_23858557090230505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy1_|_Headline1_23858557090230505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy2_|_Headline1_23858557225650505_thumbnail.jpg,TurnedThrones,,,238585572256505,1.71,2025-06-24 22:17:40,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy2_|_Headline1_23858557225650505_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Turned_Thrones_🐸💙_Pilot_V2_|_Copy2_|_Headline1_23858557225650505_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851007745770308_thumbnail.jpg,Portrified,,,238510077457703,1.7,2025-06-24 22:17:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851007745770308_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851007745770308_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851006543900308_thumbnail.jpg,Portrified,,,238510065439003,1.52,2025-06-24 22:17:38,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851006543900308_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851006543900308_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029917360308_thumbnail.jpg,Portrified,,,238510299173603,1.82,2025-06-24 22:17:33,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029917360308_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029917360308_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851029927910308_thumbnail.jpg,Portrified,,,238510299279103,1.71,2025-06-24 22:17:32,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851029927910308_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Portrified_Creative_2_|_Headline_1_|_Copy_1_23851029927910308_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029981700308_thumbnail.jpg,Portrified,,,238510299817003,1.82,2025-06-24 22:17:32,0,.,https://github.com/lac5q/creative-ads-repository/raw/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029981700308_thumbnail.jpg,https://github.com/lac5q/creative-ads-repository/blob/main/real_facebook_creatives_Portrified_Creative_1_|_Headline_1_|_Copy_1_23851029981700308_thumbnail.jpg,jpg,6,"Quality tier: 6, Source: ."
